target_id,source_id,weight
3838,18.00_74.00,0.458679528659861
3838,20.00_74.00,0.541320471340139
3839,18.00_74.00,0.99993258112395
3839,20.00_74.00,6.7418876049946e-05
3840,18.00_74.00,1
3842,18.00_74.00,1
3846,18.00_74.00,1
3849,18.00_74.00,1
3850,18.00_74.00,1
3852,18.00_74.00,0.960378500448406
3852,18.00_76.00,0.0396214995515939
3853,18.00_74.00,0.00144439931823555
3853,16.00_76.00,0.215073872647308
3853,18.00_76.00,0.783481728034456
3855,18.00_74.00,1
3861,18.00_74.00,1
3862,18.00_74.00,1
3863,18.00_74.00,1
3864,18.00_74.00,1
3865,18.00_74.00,1
3866,18.00_74.00,1
3867,18.00_74.00,1
3868,18.00_74.00,1
3869,18.00_74.00,1
3890,18.00_74.00,1
3892,18.00_74.00,1
3893,18.00_74.00,1
3894,18.00_74.00,1
3903,18.00_74.00,1
3904,18.00_74.00,1
3905,18.00_74.00,1
2132,20.00_74.00,1
2143,20.00_74.00,1
2144,20.00_74.00,0.00704973503438853
2144,22.00_74.00,0.992950264965611
2183,20.00_74.00,1
2190,20.00_74.00,1
2249,20.00_74.00,1
2268,20.00_74.00,0.778571219145334
2268,22.00_74.00,0.221428780854666
2334,20.00_74.00,0.0648614818686251
2334,22.00_74.00,0.935138518131375
2335,20.00_74.00,0.914836683052815
2335,22.00_74.00,0.0851633169471856
2360,20.00_74.00,0.993721970608712
2360,22.00_74.00,0.00627802939128824
2365,20.00_74.00,0.203277389438494
2365,22.00_74.00,0.796722610561506
2379,20.00_74.00,0.133032750117265
2379,22.00_74.00,0.866967249882735
3570,20.00_74.00,0.0684895373585211
3570,22.00_74.00,0.299662154903939
3570,20.00_76.00,0.0770854632293521
3570,22.00_76.00,0.554762844508188
3571,20.00_74.00,1
3577,20.00_74.00,1
3579,20.00_74.00,0.00594106883199817
3579,20.00_76.00,0.994058931168002
3586,20.00_74.00,0.66104084674709
3586,20.00_76.00,0.33895915325291
3587,20.00_74.00,1
3591,20.00_74.00,1
3595,20.00_74.00,0.0978857743386709
3595,20.00_76.00,0.902114225661329
3622,20.00_74.00,0.807617281436868
3622,22.00_74.00,0.192382718563132
3624,20.00_74.00,1
3630,20.00_74.00,1
3634,20.00_74.00,1
3638,20.00_74.00,1
3639,20.00_74.00,1
3644,20.00_74.00,1
3652,20.00_74.00,1
3663,20.00_74.00,1
3665,20.00_74.00,1
3668,20.00_74.00,1
3669,20.00_74.00,1
3672,20.00_74.00,0.000221900119867733
3672,22.00_74.00,0.999778099880132
3675,20.00_74.00,1
3681,20.00_74.00,0.105285405239965
3681,20.00_76.00,0.894714594760035
3684,20.00_74.00,1
3693,20.00_74.00,0.421802743641069
3693,22.00_74.00,0.578197256358931
3696,20.00_74.00,1
3698,20.00_74.00,0.637191830868017
3698,20.00_76.00,0.362808169131984
3700,20.00_74.00,0.186849354916796
3700,18.00_76.00,0.0113094174709993
3700,20.00_76.00,0.801841227612205
3727,20.00_74.00,1
3732,20.00_74.00,1
3735,20.00_74.00,1
3749,20.00_74.00,1
3765,20.00_74.00,1
3769,20.00_74.00,1
3830,20.00_74.00,1
3891,20.00_74.00,1
3901,20.00_74.00,0.251781295559281
3901,20.00_76.00,0.748218704440719
3906,20.00_74.00,1
3907,20.00_74.00,1
3908,20.00_74.00,1
3923,20.00_74.00,0.983241134195048
3923,20.00_76.00,0.0167588658049518
2142,22.00_74.00,0.419320986912794
2142,24.00_74.00,0.580679013087207
2157,22.00_74.00,1
2161,22.00_74.00,1
2166,22.00_74.00,1
2167,22.00_74.00,1
2172,22.00_74.00,1
