target_id,source_id,weight
274937038,18.00_74.00,0.724317820044696
274937039,16.00_74.00,0.455854403295559
274937039,18.00_74.00,0.544145596704441
274937042,16.00_74.00,0.181234098514875
274937042,18.00_74.00,0.818765901485125
274937044,16.00_74.00,0.0780461144058816
274937044,18.00_74.00,0.921953885594118
274937043,16.00_74.00,0.992140792686573
274937043,18.00_74.00,0.00785920731342723
274937046,16.00_74.00,0.287060919362447
274937046,18.00_74.00,0.569825695589798
274937046,16.00_76.00,0.0246009178269492
274937046,18.00_76.00,0.118512467220806
295272334,16.00_74.00,1
295272333,16.00_74.00,0.147119518599653
295272333,16.00_76.00,0.852880481400347
295272335,16.00_74.00,0.950390047588239
295272335,16.00_76.00,0.049609952411761
295272336,16.00_74.00,0.872017944564995
295272336,16.00_76.00,0.127982055435005
295272337,16.00_74.00,1
295272340,16.00_74.00,1
295272342,16.00_74.00,1
295272341,16.00_74.00,0.996626935075263
295272341,16.00_76.00,0.00337306492473649
295272339,16.00_74.00,0.318855847085038
295272339,16.00_76.00,0.681144152914962
295362344,16.00_74.00,0.606475251699769
295362344,16.00_76.00,0.393524748300231
295362346,16.00_74.00,0.607233931403486
295362346,16.00_76.00,0.392766068596514
295502297,16.00_74.00,1
305511207,16.00_74.00,1
305511210,16.00_74.00,1
305511208,16.00_74.00,1
305511209,16.00_74.00,1
305511206,16.00_74.00,1
305511205,16.00_74.00,1
305521211,16.00_74.00,1
305521212,16.00_74.00,1
305521213,16.00_74.00,1
305521216,16.00_74.00,1
295272446,16.00_74.00,1
295242473,16.00_74.00,0.0214581890683595
295242473,16.00_76.00,0.97854181093164
295502476,16.00_74.00,1
295362442,16.00_74.00,0.105560684878485
295362442,16.00_76.00,0.894439315121515
295362440,16.00_74.00,1
295272449,16.00_74.00,0.453393115271391
295272449,16.00_76.00,0.546606884728609
295272448,16.00_74.00,1
295272447,16.00_74.00,1
295273106,16.00_74.00,0.286176965609503
295273106,16.00_76.00,0.713823034390497
274916916,18.00_74.00,0.462991436533823
274916916,20.00_74.00,0.537008563466177
274916917,18.00_74.00,0.996660536003627
274916917,20.00_74.00,0.00333946399637274
274916921,18.00_74.00,1
274916926,18.00_74.00,1
274916922,18.00_74.00,1
274916924,18.00_74.00,1
274916925,18.00_74.00,1
274906881,18.00_74.00,0.283707730506931
274906881,20.00_74.00,0.716292269493069
274906883,18.00_74.00,0.984214258035402
274906883,20.00_74.00,0.0157857419645977
274906882,18.00_74.00,0.865430267691707
274906882,20.00_74.00,0.134569732308293
274906884,18.00_74.00,1
274906885,18.00_74.00,1
274906886,18.00_74.00,1
274906890,18.00_74.00,1
274906931,18.00_74.00,1
274906887,18.00_74.00,1
274906888,18.00_74.00,1
274906889,18.00_74.00,1
274906932,18.00_74.00,1
274906933,18.00_74.00,0.775009874280185
274906933,18.00_76.00,0.224990125719815
274666899,18.00_74.00,0.279306146908723
274666899,20.00_74.00,0.720693853091277
274666900,18.00_74.00,0.318215765574996
274666900,20.00_74.00,0.681784234425004
274666902,18.00_74.00,1
274666901,18.00_74.00,0.657329754412873
274666901,18.00_76.00,0.342670245587127
274706944,18.00_74.00,0.170715787929396
274706944,20.00_74.00,0.0665726193978135
274706944,18.00_76.00,0.61245403824454
274706944,20.00_76.00,0.15025755442825
274967056,18.00_74.00,0.150966152854193
274967056,18.00_76.00,0.849033847145807
274967059,18.00_74.00,0.675144697988015
274967059,18.00_76.00,0.324855302011985
274967064,18.00_74.00,0.143317941350993
274967064,18.00_76.00,0.856682058649007
274946905,18.00_74.00,1
274946906,18.00_74.00,1
274946915,18.00_74.00,1
274946914,18.00_74.00,1
274946907,18.00_74.00,1
274946908,18.00_74.00,1
274946909,18.00_74.00,1
274946911,18.00_74.00,1
274946910,18.00_74.00,1
274946912,18.00_74.00,1
274946913,18.00_74.00,1
274926976,18.00_74.00,1
274926977,18.00_74.00,1
274926978,18.00_74.00,1
274926979,18.00_74.00,1
274926980,18.00_74.00,1
274937040,18.00_74.00,1
274937041,18.00_74.00,1
274937045,18.00_74.00,0.961035263890862
274937045,18.00_76.00,0.0389647361091382
274937047,18.00_74.00,0.000220992069424643
274937047,16.00_76.00,0.215174755868555
274937047,18.00_76.00,0.784604252062021
244444523,20.00_74.00,1
244534534,20.00_74.00,1
244624529,20.00_74.00,1
244594442,20.00_74.00,0.00661417827788423
244594442,22.00_74.00,0.993385821722116
244594445,20.00_74.00,0.78226531309674
244594445,22.00_74.00,0.217734686903261
246414525,20.00_74.00,0.0641952251729637
246414525,22.00_74.00,0.935804774827036
246414528,20.00_74.00,0.107425474496441
