id,onset_thresh
102084991,39.494779869901315
102084992,37.72087263653927
102084993,37.391947289196885
102084994,37.469831201861986
102084995,37.44477273513609
102084996,36.855154768956275
102084997,36.826755680132656
102084998,37.679525184928764
102084999,36.25215972126294
102085000,38.0899807189002
102094833,34.7359031032655
102094834,33.56888214673773
102094835,34.7359031032655
102094836,33.828819319699704
102094837,34.330257447635994
102094838,33.112115534910636
102094839,34.12428666990318
102094840,33.40411558709199
102094841,34.16309477221662
102094842,37.09785048661988
102094843,33.88479598022068
102094844,35.09011038193106
102094845,34.1427997119597
102094846,35.126503546607374
102094847,33.717496921757174
102094848,32.56642786587106
102094849,35.41243380678984
102094850,36.37993168379817
102094851,32.535218426584365
102094852,32.78183126548429
102104665,35.128647846659206
102104666,35.16545270746383
102104667,40.08176484631651
102104668,34.62613054578039
102104669,36.957985015394044
102104670,40.08176484631651
102104671,33.92860704629949
102104672,34.51227764490742
102104673,35.39599036594011
102104674,35.119348285074715
102104675,35.232024721120055
102104676,35.29439121798174
102104677,33.899363408793846
102104678,35.30644515899122
102114690,44.09177849125591
102114691,42.98437629853986
102114692,43.564508451962425
102114693,43.94877615263349
102114694,43.86348239279106
102114695,42.607280514272745
102114696,42.80226321658085
102114697,44.20719485194595
102114698,43.052227513590566
102114699,42.741795266675055
102114700,43.147368236112115
102114701,43.62340334920133
102114702,43.47294292687488
102114703,44.05353573013784
102114704,42.6668365583931
102114705,43.32433254473823
102114706,44.55092384862826
102114707,45.09958758273596
102124798,36.00342685112855
102124799,32.763735485290724
102124800,37.8229411334123
102124801,34.41767005467379
102124802,35.5864870124729
102124803,33.9924032955378
102124804,35.30343533568689
102124805,36.915194361740525
102124806,35.0086068699618
102124807,33.32818640445722
102124808,34.34785832896042
102124809,35.34541062503004
102124810,35.82255684979302
102124811,35.82255684979302
102124812,32.55722447522077
102124813,34.45273249081581
102124814,35.54031698387335
102124815,36.79284834858896
102124816,35.75290370259699
102124817,34.73539283059469
102124818,36.253565033203316
102124819,34.526612815996046
102124820,33.07844383449461
102134708,36.30972490535141
102134709,36.50752430117198
102134710,40.388859322349
102134711,40.167214620672105
102134712,40.65183234237693
102134713,38.694057385394906
102134714,36.13455949359387
102134715,36.89066726381565
102134716,36.995714807163395
102134717,37.52371600867479
102134718,36.189343759622155
102134719,42.87505278715802
102134720,40.173333795879536
102134721,43.40418054010915
102134729,44.99981463581822
102134730,40.365726909094874
102134731,39.55442184161079
102134732,40.52385389034281
102134733,40.63296824809922
102134734,44.003615769940026
